asset,filename,shot_id,trace_start,trace_end,n_traces,n_labeled,n_unlabeled,label_coverage,first_break_min_ms,first_break_max_ms,first_break_mean_ms,first_break_median_ms,source_x,source_y,usable
Brunswick,Brunswick_orig_1500ms_V2.hdf5,181,406836,409418,2582,2162,420,0.8373353989155693,16.0,817.0,424.0707678075856,430.0,2856690.0,52524700.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,182,409418,412000,2582,2397,185,0.9283501161890008,38.0,822.0,416.60867751355863,418.0,2860700.0,52529160.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,183,412000,414582,2582,1589,993,0.6154144074360961,14.0,997.0,419.64820641913155,408.0,2873090.0,52532470.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,184,414582,417064,2482,1726,756,0.6954069298952458,48.0,1005.0,478.1193511008111,470.0,2872210.0,52531900.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,185,417064,419646,2582,2271,311,0.8795507358636716,50.0,834.0,422.6376045794804,426.0,2861100.0,52528250.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,187,419646,422228,2582,2400,182,0.9295120061967467,38.0,834.0,431.19,438.0,2861100.0,52527710.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,188,422228,424810,2582,2288,294,0.8861347792408986,28.0,822.0,427.14597902097904,432.0,2861100.0,52527100.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,189,424810,427392,2582,1727,855,0.668861347792409,22.0,827.0,396.0,390.0,2861100.0,52526500.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,190,427392,429974,2582,2043,539,0.7912470952749806,40.0,854.0,417.33627019089573,422.0,2852730.0,52524700.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,191,429974,432556,2582,1551,1031,0.6006971340046475,34.0,834.0,398.9542230818827,384.0,2861100.0,52525900.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,192,432556,435138,2582,1693,889,0.6556932610379551,42.0,836.0,411.39397519196694,400.0,2861100.0,52525300.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,193,435138,437720,2582,1939,643,0.7509682416731216,32.0,850.0,407.2882929345023,410.0,2852730.0,52525300.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,196,437720,440302,2582,1635,947,0.6332300542215337,54.0,810.0,413.62996941896023,412.0,2861100.0,52524700.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,197,440302,442884,2582,2041,541,0.7904725019364833,24.0,820.0,391.7158255756982,394.0,2852720.0,52526500.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,199,442884,445466,2582,2419,163,0.9368706429124709,50.0,812.0,403.7284001653576,414.0,2852720.0,52527700.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,200,445466,448048,2582,2418,164,0.9364833462432223,40.0,806.0,397.8713813068652,406.0,2852720.0,52528140.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,201,448048,450630,2582,2134,448,0.8264910921766073,20.0,787.0,371.6124648547329,374.0,2852720.0,52528910.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,202,450630,453212,2582,2141,441,0.8292021688613478,26.0,902.0,423.6786548341896,430.0,2848550.0,52524700.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,203,453212,455794,2582,2170,412,0.8404337722695585,18.0,782.0,369.5589861751152,370.0,2852710.0,52529590.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,204,455794,458376,2582,2126,456,0.8233927188226181,32.0,884.0,413.9252116650988,420.0,2848560.0,52525300.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,205,458376,460958,2582,2151,431,0.8330751355538343,40.0,879.0,403.2473268247327,412.0,2848570.0,52525900.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,206,460958,463540,2582,2075,507,0.8036405886909372,28.0,769.0,360.2168674698795,362.0,2852710.0,52530100.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,207,463540,466122,2582,2171,411,0.8408210689388071,28.0,874.0,398.3371718102257,408.0,2848570.0,52526500.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,208,466122,468704,2582,2073,509,0.80286599535244,40.0,761.0,355.1611191509889,358.0,2852710.0,52530710.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,209,468704,471286,2582,2120,462,0.8210689388071263,18.0,864.0,387.5900943396226,396.0,2848580.0,52527100.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,210,471286,473868,2582,2134,448,0.8264910921766073,18.0,849.0,382.2071227741331,388.0,2848590.0,52527700.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,211,473868,476450,2582,2501,81,0.9686289697908598,30.0,874.0,387.48060775689726,350.0,2864240.0,52538430.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,212,476450,479032,2582,2124,458,0.8226181254841208,28.0,692.0,344.85169491525426,346.0,2852710.0,52531580.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,213,479032,481614,2582,2301,281,0.8911696359411309,30.0,846.0,385.0599739243807,392.0,2848600.0,52528300.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,214,481614,484196,2582,2294,288,0.8884585592563904,24.0,744.0,355.25457715780294,354.0,2852710.0,52531900.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,215,484196,486778,2582,2334,248,0.9039504260263361,44.0,838.0,384.08954584404455,388.0,2848600.0,52528900.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,217,486778,489360,2582,2112,470,0.8179705654531371,28.0,824.0,362.5369318181818,360.0,2848610.0,52529740.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,218,489360,491942,2582,2254,328,0.8729666924864447,24.0,724.0,344.6029281277728,340.0,2852700.0,52533110.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,219,491942,494524,2582,2206,376,0.8543764523625097,22.0,819.0,363.16183136899366,364.0,2848620.0,52530100.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,220,494524,497106,2582,2185,397,0.8462432223082882,36.0,723.0,337.11487414187644,334.0,2852700.0,52533710.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,221,497106,499688,2582,2438,144,0.9442292796281953,20.0,811.0,376.56439704675967,380.0,2848620.0,52530700.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,222,499688,502270,2582,2361,221,0.9144074360960496,40.0,713.0,345.6166878441338,342.0,2852700.0,52534300.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,223,502270,504852,2582,2441,141,0.9453911696359412,32.0,800.0,371.12904547316674,374.0,2848630.0,52531300.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,224,504852,507434,2582,2283,299,0.8841982958946553,30.0,709.0,338.7152869031975,334.0,2852700.0,52534910.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,226,507434,510016,2582,2257,325,0.8741285824941906,40.0,795.0,354.902525476296,356.0,2848640.0,52531900.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,228,510016,512598,2582,2126,456,0.8233927188226181,18.0,658.0,322.7709313264346,318.0,2852690.0,52535860.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,229,512598,515180,2582,2436,146,0.9434546862896979,38.0,797.0,364.76724137931035,366.0,2848640.0,52532500.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,230,515180,517762,2582,2022,560,0.7831138652207591,50.0,1000.0,434.5909990108803,415.0,2840680.0,52524690.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,232,517762,520344,2582,1948,634,0.7544539116963594,38.0,1003.0,418.8583162217659,399.0,2840680.0,52525290.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,234,520344,522926,2582,2281,301,0.883423702556158,38.0,684.0,332.0670758439281,318.0,2852690.0,52536820.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,235,522926,525508,2582,1969,613,0.762587141750581,28.0,940.0,407.9207719654647,392.0,2840680.0,52525890.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,236,525508,528090,2582,2238,344,0.8667699457784663,26.0,795.0,346.1966041108132,346.0,2848650.0,52532970.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,237,528090,530672,2582,2253,329,0.872579395817196,46.0,688.0,331.97558810474925,316.0,2852680.0,52537300.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,238,530672,533254,2582,2018,564,0.7815646785437645,18.0,979.0,407.20763131813675,386.5,2840680.0,52527090.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,240,533254,535836,2582,2177,405,0.843144848954299,12.0,784.0,340.0114836931557,340.0,2848660.0,52533700.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,242,535836,538418,2582,2240,342,0.8675445391169636,20.0,778.0,341.5674107142857,334.0,2848660.0,52534300.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,243,538418,541000,2582,2286,296,0.8853601859024013,30.0,768.0,342.905949256343,332.0,2848670.0,52534900.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,245,541000,543582,2582,2269,313,0.8787761425251743,32.0,756.0,337.3962097840458,328.0,2848680.0,52536100.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,246,543582,546164,2582,2337,245,0.9051123160340822,22.0,749.0,337.8767650834403,330.0,2848680.0,52536700.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,251,546164,548959,2795,2083,712,0.7452593917710196,22.0,891.0,326.31397023523766,298.0,2864660.0,52544500.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,253,548959,551541,2582,1869,713,0.7238574748257165,20.0,1058.0,456.0631353665062,420.0,2836710.0,52524680.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,254,551541,554336,2795,1841,954,0.6586762075134168,24.0,929.0,315.8049972840847,286.0,2864660.0,52545100.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,255,554336,557131,2795,1619,1176,0.5792486583184258,48.0,1342.0,646.7201976528721,660.0,2820650.0,52525290.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,256,557131,559713,2582,1473,1109,0.5704879938032533,18.0,986.0,396.02376103190767,374.0,2840680.0,52526440.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,257,559713,562295,2582,1598,984,0.6189000774593338,16.0,1056.0,437.0438047559449,394.0,2836700.0,52525280.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,258,562295,565090,2795,1907,888,0.6822898032200357,36.0,935.0,325.73990561090716,290.0,2864660.0,52545700.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,259,565090,567672,2582,1439,1143,0.5573199070487994,28.0,1055.0,411.88881167477416,378.0,2836700.0,52525880.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,260,567672,570467,2795,1899,896,0.679427549194991,40.0,901.0,335.48499210110583,306.0,2864660.0,52546300.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,261,570467,573049,2582,1351,1231,0.5232378001549187,38.0,1038.0,389.21095484826054,352.0,2836700.0,52526480.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,262,573049,575844,2795,1271,1524,0.4547406082289803,36.0,906.0,298.852871754524,267.0,2864660.0,52546900.0,False
Brunswick,Brunswick_orig_1500ms_V2.hdf5,263,575844,578426,2582,1736,846,0.6723470178156468,30.0,1045.0,431.0443548387097,392.0,2836690.0,52527080.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,264,578426,581008,2582,1573,1009,0.6092176607281178,20.0,1031.0,398.77495232040684,358.0,2836690.0,52527680.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,265,581008,583803,2795,1118,1677,0.4,28.0,913.0,312.66010733452595,277.5,2864670.0,52547500.0,False
Brunswick,Brunswick_orig_1500ms_V2.hdf5,266,583803,586385,2582,1539,1043,0.5960495739736639,20.0,1029.0,400.1643924626381,350.0,2836690.0,52528280.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,267,586385,589360,2975,1683,1292,0.5657142857142857,36.0,911.0,343.59893048128345,304.0,2864670.0,52548100.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,268,589360,591942,2582,1998,584,0.7738187451587917,28.0,979.0,407.79079079079077,382.0,2840680.0,52527690.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,275,591942,594524,2582,2080,502,0.8055770720371804,20.0,1021.0,424.35528846153846,392.0,2836690.0,52528630.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,276,594524,597319,2795,2150,645,0.7692307692307693,36.0,1333.0,648.9079069767441,649.0,2820650.0,52525900.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,277,597319,600294,2975,2193,782,0.7371428571428571,46.0,906.0,354.15230278157776,312.0,2864670.0,52549300.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,278,600294,602876,2582,2274,308,0.8807126258714175,40.0,954.0,418.93051890941075,390.0,2840690.0,52528290.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,279,602876,605851,2975,1964,1011,0.6601680672268908,38.0,929.0,354.88594704684317,312.0,2864670.0,52549900.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,280,605851,608433,2582,2288,294,0.8861347792408986,32.0,959.0,414.81075174825173,386.0,2840690.0,52528890.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,281,608433,611015,2582,2263,319,0.8764523625096824,38.0,1001.0,434.81617322138754,406.0,2836680.0,52529480.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,282,611015,613990,2975,2356,619,0.7919327731092437,24.0,964.0,377.78310696095076,328.0,2864670.0,52550500.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,283,613990,616572,2582,2384,198,0.9233152594887684,38.0,1005.0,445.1061241610738,420.0,2836680.0,52530080.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,284,616572,619154,2582,2264,318,0.876839659178931,26.0,948.0,406.50618374558303,378.0,2840690.0,52529230.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,285,619154,621736,2582,2321,261,0.8989155693261038,26.0,994.0,432.08530805687207,404.0,2836680.0,52530680.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,286,621736,624318,2582,2339,243,0.9058869093725794,16.0,992.0,431.20820863616933,402.0,2836680.0,52531280.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,287,624318,626900,2582,2378,204,0.9209914794732765,14.0,942.0,408.5609756097561,378.0,2840690.0,52530090.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,288,626900,629695,2795,2490,305,0.8908765652951699,20.0,1028.0,432.53654618473894,392.0,2836680.0,52531880.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,289,629695,632670,2975,2624,351,0.8820168067226891,26.0,1020.0,430.5903201219512,374.0,2868710.0,52552310.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,290,632670,635252,2582,2363,219,0.9151820294345469,20.0,930.0,404.9310198899704,376.0,2840700.0,52530690.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,291,635252,638047,2795,2621,174,0.9377459749552772,34.0,1021.0,443.8161007249142,410.0,2836680.0,52532480.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,292,638047,641022,2975,2602,373,0.8746218487394958,36.0,1015.0,422.3873943120676,368.0,2868710.0,52551710.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,295,641022,643604,2582,2433,149,0.942292796281952,34.0,929.0,409.6309083436087,380.0,2840700.0,52531290.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,296,643604,646399,2795,2494,301,0.8923076923076924,26.0,1008.0,422.1186848436247,380.0,2836680.0,52533680.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,297,646399,649374,2975,2529,446,0.8500840336134454,40.0,1010.0,419.2933965994464,362.0,2868710.0,52551110.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,298,649374,652169,2795,2608,187,0.9330948121645796,18.0,1008.0,431.3611963190184,394.0,2836680.0,52534280.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,299,652169,655144,2975,2509,466,0.8433613445378151,32.0,1014.0,416.60940613790353,358.0,2868710.0,52550510.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,300,655144,657726,2582,2357,225,0.912858249419055,40.0,922.0,395.8845990666101,368.0,2840700.0,52531890.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,301,657726,660701,2975,2757,218,0.9267226890756303,18.0,1051.0,434.31302140007256,384.0,2836680.0,52534880.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,302,660701,663496,2795,2135,660,0.7638640429338104,26.0,1326.0,640.7185011709602,636.0,2820650.0,52526490.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,303,663496,666471,2975,2483,492,0.8346218487394959,24.0,1003.0,412.2960128876359,356.0,2868710.0,52549910.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,304,666471,669053,2582,2316,266,0.8969790859798605,28.0,918.0,390.5246113989637,362.0,2840700.0,52532490.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,305,669053,672028,2975,2643,332,0.8884033613445378,30.0,1042.0,423.09004918653045,368.0,2836670.0,52535480.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,306,672028,674823,2795,2102,693,0.7520572450805009,24.0,1324.0,619.8415794481447,622.0,2820650.0,52527090.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,307,674823,677798,2975,2774,201,0.9324369747899159,40.0,1037.0,430.94448449891854,379.0,2836680.0,52536090.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,308,677798,680380,2582,2323,259,0.8996901626646011,16.0,909.0,386.1317262160999,360.0,2840700.0,52533190.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,309,680380,683175,2795,2115,680,0.7567084078711985,22.0,995.0,368.4406619385343,324.0,2868700.0,52549110.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,310,683175,686150,2975,2639,336,0.8870588235294118,32.0,1029.0,416.3361121636984,362.0,2836680.0,52536680.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,311,686150,688945,2795,2489,306,0.8905187835420394,22.0,934.0,392.48814785054236,364.0,2840710.0,52533690.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,312,688945,691920,2975,2640,335,0.8873949579831932,22.0,1023.0,410.63219696969696,358.0,2836680.0,52537280.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,313,691920,694715,2795,2449,346,0.8762075134168158,32.0,936.0,388.19681502654146,358.0,2840710.0,52534290.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,314,694715,697510,2795,2613,182,0.9348837209302325,42.0,930.0,397.06582472254115,366.0,2840710.0,52534890.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,315,697510,700305,2795,2565,230,0.9177101967799642,30.0,926.0,390.4697855750487,358.0,2840710.0,52535490.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,316,700305,703280,2975,2293,682,0.7707563025210084,22.0,1353.0,636.5481901439163,622.0,2820650.0,52527700.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,317,703280,706075,2795,2564,231,0.9173524150268336,22.0,922.0,387.2745709828393,356.0,2840720.0,52536090.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,319,706075,708870,2795,1993,802,0.7130590339892665,34.0,984.0,369.93778223783244,316.0,2868700.0,52548110.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,320,708870,711845,2975,2649,326,0.8904201680672269,18.0,966.0,390.93959984899965,354.0,2840720.0,52536690.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,321,711845,714820,2975,2294,681,0.7710924369747899,20.0,1094.0,421.4119442022668,374.0,2832750.0,52535470.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,322,714820,717615,2795,1934,861,0.6919499105545617,34.0,974.0,374.96587383660807,322.0,2868700.0,52547510.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,323,717615,720590,2975,2067,908,0.6947899159663865,44.0,1341.0,591.7387518142235,580.0,2820660.0,52528900.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,324,720590,723565,2975,2591,384,0.8709243697478991,30.0,960.0,383.18255499807026,350.0,2840720.0,52537290.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,325,723565,726540,2975,2746,229,0.9230252100840336,30.0,1101.0,470.81281864530223,442.0,2832750.0,52534870.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,326,726540,729335,2795,1954,841,0.6991055456171735,22.0,972.0,367.70726714431936,320.0,2868700.0,52546920.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,327,729335,732310,2975,2200,775,0.7394957983193278,36.0,1335.0,606.7472727272727,601.0,2820660.0,52529490.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,328,732310,735285,2975,2685,290,0.9025210084033614,40.0,952.0,386.48156424581003,350.0,2840720.0,52537890.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,329,735285,738260,2975,2609,366,0.8769747899159663,42.0,1113.0,460.7734764277501,428.0,2832750.0,52534270.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,330,738260,741235,2975,1955,1020,0.6571428571428571,22.0,1323.0,590.5856777493606,572.0,2820660.0,52530090.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,331,741235,744210,2975,2550,425,0.8571428571428571,30.0,1116.0,459.02941176470586,424.0,2832750.0,52533670.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,332,744210,747185,2975,2701,274,0.9078991596638656,32.0,948.0,386.72121436505,350.0,2840720.0,52538490.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,333,747185,750160,2975,2573,402,0.8648739495798319,20.0,1120.0,465.7535950252623,432.0,2832750.0,52533070.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,334,750160,752955,2795,2482,313,0.8880143112701252,18.0,1087.0,467.5245769540693,448.0,2832750.0,52532470.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,335,752955,755930,2975,2787,188,0.9368067226890756,22.0,944.0,390.9020452099031,356.0,2840720.0,52539100.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,337,755930,758725,2795,2406,389,0.8608228980322004,30.0,1093.0,469.44638403990024,447.0,2832750.0,52531720.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,339,758725,761520,2795,1313,1482,0.4697674418604651,34.0,1074.0,393.3762376237624,344.0,2872700.0,52548710.0,False
Brunswick,Brunswick_orig_1500ms_V2.hdf5,340,761520,764315,2795,2387,408,0.8540250447227191,40.0,1093.0,466.2375366568915,446.0,2832750.0,52531270.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,341,764315,767290,2975,1968,1007,0.6615126050420168,36.0,1255.0,525.2947154471544,502.0,2824710.0,52530700.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,342,767290,770085,2795,1303,1492,0.4661896243291592,52.0,1085.0,391.0015349194167,342.0,2872690.0,52549310.0,False
Brunswick,Brunswick_orig_1500ms_V2.hdf5,343,770085,772880,2795,2319,476,0.829695885509839,34.0,1097.0,465.47994825355755,444.0,2832750.0,52530670.0,True
Brunswick,Brunswick_orig_1500ms_V2.hdf5,345,772880,775675,2795,1025,1770,0.3667262969588551,58.0,1025.0,396.4448780487805,328.0,2872710.0,52549910.0,False
Brunswick,Brunswick_orig_1500ms_V2.hdf5,346,775675,778650,2975,954,2021,0.320672268907563,16.0,857.0,294.4507337526205,261.0,2844730.0,52541500.0,False
